시군명,확진시기,확진자수
철원,2021-01-19,0
화천,2021-01-19,0
양구,2021-01-19,0
인제,2021-01-19,0
고성,2021-01-19,0
양양,2021-01-19,2
춘천,2021-01-20,0
원주,2021-01-20,3
강릉,2021-01-20,1
동해,2021-01-20,1
태백,2021-01-20,0
속초,2021-01-20,1
삼척,2021-01-20,1
홍천,2021-01-20,0
횡성,2021-01-20,0
영월,2021-01-20,0
평창,2021-01-20,1
정선,2021-01-20,0
철원,2021-01-20,0
화천,2021-01-20,0
양구,2021-01-20,0
인제,2021-01-20,0
고성,2021-01-20,0
양양,2021-01-20,0
춘천,2021-01-21,1
원주,2021-01-21,2
강릉,2021-01-21,0
동해,2021-01-21,1
태백,2021-01-21,0
속초,2021-01-21,0
삼척,2021-01-21,1
홍천,2021-01-21,0
횡성,2021-01-21,0
영월,2021-01-21,1
평창,2021-01-21,0
정선,2021-01-21,0
철원,2021-01-21,1
화천,2021-01-21,1
양구,2021-01-21,0
인제,2021-01-21,1
고성,2021-01-21,0
양양,2021-01-21,0
춘천,2021-01-22,0
원주,2021-01-22,0
강릉,2021-01-22,2
동해,2021-01-22,3
태백,2021-01-22,0
속초,2021-01-22,0
삼척,2021-01-22,1
홍천,2021-01-22,0
횡성,2021-01-22,0
영월,2021-01-22,0
평창,2021-01-22,0
정선,2021-01-22,0
철원,2021-01-22,0
화천,2021-01-22,0
양구,2021-01-22,0
인제,2021-01-22,0
고성,2021-01-22,0
양양,2021-01-22,0
춘천,2021-01-23,0
원주,2021-01-23,5
강릉,2021-01-23,1
동해,2021-01-23,4
태백,2021-01-23,0
속초,2021-01-23,1
삼척,2021-01-23,0
홍천,2021-01-23,0
횡성,2021-01-23,0
영월,2021-01-23,0
평창,2021-01-23,0
정선,2021-01-23,0
철원,2021-01-23,0
화천,2021-01-23,0
양구,2021-01-23,0
인제,2021-01-23,0
고성,2021-01-23,0
양양,2021-01-23,0
춘천,2021-01-24,0
원주,2021-01-24,0
강릉,2021-01-24,0
동해,2021-01-24,2
태백,2021-01-24,0
속초,2021-01-24,0
삼척,2021-01-24,0
홍천,2021-01-24,1
횡성,2021-01-24,0
영월,2021-01-24,0
평창,2021-01-24,0
정선,2021-01-24,0
철원,2021-01-24,0
화천,2021-01-24,0
양구,2021-01-24,0
인제,2021-01-24,0
고성,2021-01-24,1
양양,2021-01-24,0
춘천,2021-01-25,0
원주,2021-01-25,1
강릉,2021-01-25,0
동해,2021-01-25,2
태백,2021-01-25,0
속초,2021-01-25,0
삼척,2021-01-25,0
홍천,2021-01-25,39
횡성,2021-01-25,0
영월,2021-01-25,0
평창,2021-01-25,1
정선,2021-01-25,0
철원,2021-01-25,0
화천,2021-01-25,0
양구,2021-01-25,0
인제,2021-01-25,0
고성,2021-01-25,0
양양,2021-01-25,0
춘천,2021-01-26,0
원주,2021-01-26,1
강릉,2021-01-26,0
동해,2021-01-26,7
태백,2021-01-26,0
속초,2021-01-26,0
삼척,2021-01-26,0
홍천,2021-01-26,0
횡성,2021-01-26,0
영월,2021-01-26,0
평창,2021-01-26,0
정선,2021-01-26,0
철원,2021-01-26,8
화천,2021-01-26,0
양구,2021-01-26,0
인제,2021-01-26,2
고성,2021-01-26,0
양양,2021-01-26,0
춘천,2021-01-27,0
원주,2021-01-27,0
강릉,2021-01-27,0
동해,2021-01-27,4
태백,2021-01-27,0
속초,2021-01-27,0
삼척,2021-01-27,0
홍천,2021-01-27,1
횡성,2021-01-27,0
영월,2021-01-27,0
평창,2021-01-27,0
정선,2021-01-27,0
철원,2021-01-27,0
화천,2021-01-27,0
양구,2021-01-27,0
인제,2021-01-27,0
고성,2021-01-27,0
양양,2021-01-27,1
춘천,2021-01-28,0
원주,2021-01-28,0
강릉,2021-01-28,0
동해,2021-01-28,1
태백,2021-01-28,0
속초,2021-01-28,1
삼척,2021-01-28,0
홍천,2021-01-28,0
횡성,2021-01-28,0
영월,2021-01-28,0
평창,2021-01-28,1
정선,2021-01-28,0
철원,2021-01-28,5
화천,2021-01-28,0
양구,2021-01-28,0
인제,2021-01-28,0
고성,2021-01-28,0
양양,2021-01-28,0
춘천,2021-01-29,0
원주,2021-01-29,1
강릉,2021-01-29,0
동해,2021-01-29,0
태백,2021-01-29,0
속초,2021-01-29,2
삼척,2021-01-29,0
홍천,2021-01-29,0
횡성,2021-01-29,0
영월,2021-01-29,0
평창,2021-01-29,0
정선,2021-01-29,0
철원,2021-01-29,0
화천,2021-01-29,0
양구,2021-01-29,0
인제,2021-01-29,0
고성,2021-01-29,0
양양,2021-01-29,0
춘천,2021-01-30,0
원주,2021-01-30,0
강릉,2021-01-30,0
동해,2021-01-30,2
태백,2021-01-30,0
속초,2021-01-30,2
삼척,2021-01-30,0
홍천,2021-01-30,0
횡성,2021-01-30,2
영월,2021-01-30,0
평창,2021-01-30,0
정선,2021-01-30,0
철원,2021-01-30,0
화천,2021-01-30,0
양구,2021-01-30,0
인제,2021-01-30,0
고성,2021-01-30,0
양양,2021-01-30,0
춘천,2021-01-31,0
원주,2021-01-31,4
강릉,2021-01-31,0
동해,2021-01-31,2
태백,2021-01-31,0
속초,2021-01-31,0
삼척,2021-01-31,0
홍천,2021-01-31,0
횡성,2021-01-31,1
영월,2021-01-31,0
평창,2021-01-31,0
정선,2021-01-31,0
철원,2021-01-31,1
화천,2021-01-31,0
양구,2021-01-31,0
인제,2021-01-31,0
고성,2021-01-31,0
양양,2021-01-31,0
춘천,2021-02-01,1
원주,2021-02-01,2
강릉,2021-02-01,0
동해,2021-02-01,4
태백,2021-02-01,0
속초,2021-02-01,0
삼척,2021-02-01,0
홍천,2021-02-01,0
횡성,2021-02-01,0
영월,2021-02-01,0
평창,2021-02-01,0
정선,2021-02-01,0
철원,2021-02-01,0
화천,2021-02-01,0
양구,2021-02-01,0
인제,2021-02-01,0
고성,2021-02-01,0
양양,2021-02-01,0
춘천,2021-02-02,1
원주,2021-02-02,3
강릉,2021-02-02,1
동해,2021-02-02,1
태백,2021-02-02,0
속초,2021-02-02,0
삼척,2021-02-02,0
홍천,2021-02-02,0
횡성,2021-02-02,0
영월,2021-02-02,0
평창,2021-02-02,0
정선,2021-02-02,0
철원,2021-02-02,0
화천,2021-02-02,0
양구,2021-02-02,0
인제,2021-02-02,0
고성,2021-02-02,0
양양,2021-02-02,0
춘천,2021-02-03,1
원주,2021-02-03,1
강릉,2021-02-03,0
동해,2021-02-03,4
태백,2021-02-03,0
속초,2021-02-03,0
삼척,2021-02-03,0
홍천,2021-02-03,0
횡성,2021-02-03,1
영월,2021-02-03,0
평창,2021-02-03,0
정선,2021-02-03,0
철원,2021-02-03,1
화천,2021-02-03,0
양구,2021-02-03,0
인제,2021-02-03,0
고성,2021-02-03,0
양양,2021-02-03,0
춘천,2021-02-04,0
원주,2021-02-04,2
강릉,2021-02-04,1
동해,2021-02-04,0
태백,2021-02-04,0
속초,2021-02-04,0
삼척,2021-02-04,0
홍천,2021-02-04,0
횡성,2021-02-04,1
영월,2021-02-04,0
평창,2021-02-04,0
정선,2021-02-04,0
철원,2021-02-04,1
화천,2021-02-04,0
양구,2021-02-04,0
인제,2021-02-04,0
고성,2021-02-04,0
양양,2021-02-04,0
춘천,2021-02-05,0
원주,2021-02-05,0
강릉,2021-02-05,0
동해,2021-02-05,0
태백,2021-02-05,0
속초,2021-02-05,0
삼척,2021-02-05,0
홍천,2021-02-05,0
횡성,2021-02-05,0
영월,2021-02-05,0
평창,2021-02-05,0
정선,2021-02-05,0
철원,2021-02-05,0
화천,2021-02-05,1
양구,2021-02-05,0
인제,2021-02-05,0
고성,2021-02-05,0
양양,2021-02-05,0
춘천,2021-02-06,0
원주,2021-02-06,0
강릉,2021-02-06,0
동해,2021-02-06,0
태백,2021-02-06,1
속초,2021-02-06,0
삼척,2021-02-06,0
홍천,2021-02-06,1
횡성,2021-02-06,0
영월,2021-02-06,0
평창,2021-02-06,0
정선,2021-02-06,0
철원,2021-02-06,2
화천,2021-02-06,2
양구,2021-02-06,0
인제,2021-02-06,0
고성,2021-02-06,0
양양,2021-02-06,0
춘천,2021-02-07,1
원주,2021-02-07,0
강릉,2021-02-07,0
동해,2021-02-07,0
태백,2021-02-07,0
속초,2021-02-07,1
삼척,2021-02-07,0
홍천,2021-02-07,0
횡성,2021-02-07,0
영월,2021-02-07,0
평창,2021-02-07,0
정선,2021-02-07,0
철원,2021-02-07,0
화천,2021-02-07,2
양구,2021-02-07,0
인제,2021-02-07,0
고성,2021-02-07,0
양양,2021-02-07,0
춘천,2021-02-08,1
원주,2021-02-08,0
강릉,2021-02-08,0
동해,2021-02-08,0
태백,2021-02-08,0
속초,2021-02-08,1
삼척,2021-02-08,0
홍천,2021-02-08,0
횡성,2021-02-08,0
영월,2021-02-08,0
평창,2021-02-08,0
정선,2021-02-08,0
철원,2021-02-08,0
화천,2021-02-08,1
양구,2021-02-08,0
인제,2021-02-08,0
고성,2021-02-08,0
양양,2021-02-08,0
춘천,2021-02-09,0
원주,2021-02-09,0
강릉,2021-02-09,0
동해,2021-02-09,0
태백,2021-02-09,0
속초,2021-02-09,0
삼척,2021-02-09,1
홍천,2021-02-09,0
횡성,2021-02-09,1
영월,2021-02-09,0
평창,2021-02-09,0
정선,2021-02-09,0
철원,2021-02-09,1
화천,2021-02-09,2
양구,2021-02-09,0
인제,2021-02-09,0
고성,2021-02-09,0
양양,2021-02-09,0
춘천,2021-02-10,4
원주,2021-02-10,0
강릉,2021-02-10,0
동해,2021-02-10,0
태백,2021-02-10,0
속초,2021-02-10,0
삼척,2021-02-10,0
홍천,2021-02-10,0
횡성,2021-02-10,1
영월,2021-02-10,0
평창,2021-02-10,0
정선,2021-02-10,0
철원,2021-02-10,4
화천,2021-02-10,2
양구,2021-02-10,0
인제,2021-02-10,0
고성,2021-02-10,0
양양,2021-02-10,0
춘천,2021-02-11,0
원주,2021-02-11,0
강릉,2021-02-11,0
동해,2021-02-11,0
태백,2021-02-11,0
속초,2021-02-11,2
삼척,2021-02-11,0
홍천,2021-02-11,0
횡성,2021-02-11,1
영월,2021-02-11,0
평창,2021-02-11,0
정선,2021-02-11,0
철원,2021-02-11,3
화천,2021-02-11,0
양구,2021-02-11,0
인제,2021-02-11,0
고성,2021-02-11,0
양양,2021-02-11,0
춘천,2021-02-12,0
원주,2021-02-12,1
강릉,2021-02-12,0
동해,2021-02-12,0
태백,2021-02-12,0
속초,2021-02-12,1
삼척,2021-02-12,0
홍천,2021-02-12,0
횡성,2021-02-12,0
영월,2021-02-12,0
평창,2021-02-12,0
정선,2021-02-12,0
철원,2021-02-12,0
화천,2021-02-12,0
양구,2021-02-12,0
인제,2021-02-12,0
고성,2021-02-12,0
양양,2021-02-12,0
춘천,2021-02-13,0
원주,2021-02-13,0
강릉,2021-02-13,0
동해,2021-02-13,0
태백,2021-02-13,0
속초,2021-02-13,0
삼척,2021-02-13,0
홍천,2021-02-13,0
횡성,2021-02-13,0
영월,2021-02-13,0
평창,2021-02-13,0
정선,2021-02-13,0
철원,2021-02-13,0
화천,2021-02-13,1
양구,2021-02-13,0
인제,2021-02-13,0
고성,2021-02-13,4
양양,2021-02-13,0
춘천,2021-02-14,1
원주,2021-02-14,0
강릉,2021-02-14,0
동해,2021-02-14,0
태백,2021-02-14,0
속초,2021-02-14,0
삼척,2021-02-14,0
홍천,2021-02-14,0
횡성,2021-02-14,0
영월,2021-02-14,0
평창,2021-02-14,0
정선,2021-02-14,0
철원,2021-02-14,0
화천,2021-02-14,0
양구,2021-02-14,0
인제,2021-02-14,0
고성,2021-02-14,0
양양,2021-02-14,0
춘천,2021-02-15,0
원주,2021-02-15,1
강릉,2021-02-15,0
동해,2021-02-15,0
태백,2021-02-15,0
속초,2021-02-15,1
삼척,2021-02-15,0
홍천,2021-02-15,0
횡성,2021-02-15,1
영월,2021-02-15,0
평창,2021-02-15,0
정선,2021-02-15,0
철원,2021-02-15,0
화천,2021-02-15,0
양구,2021-02-15,0
인제,2021-02-15,0
고성,2021-02-15,2
양양,2021-02-15,0
춘천,2021-02-16,0
원주,2021-02-16,0
강릉,2021-02-16,2
동해,2021-02-16,0
태백,2021-02-16,0
속초,2021-02-16,0
삼척,2021-02-16,0
홍천,2021-02-16,1
횡성,2021-02-16,0
영월,2021-02-16,0
평창,2021-02-16,0
정선,2021-02-16,0
철원,2021-02-16,0
화천,2021-02-16,0
양구,2021-02-16,0
인제,2021-02-16,0
고성,2021-02-16,0
양양,2021-02-16,0
춘천,2021-02-17,1
원주,2021-02-17,0
강릉,2021-02-17,0
동해,2021-02-17,0
태백,2021-02-17,0
속초,2021-02-17,1
삼척,2021-02-17,0
홍천,2021-02-17,0
횡성,2021-02-17,2
영월,2021-02-17,0
평창,2021-02-17,0
정선,2021-02-17,0
철원,2021-02-17,0
화천,2021-02-17,0
양구,2021-02-17,0
인제,2021-02-17,0
고성,2021-02-17,0
양양,2021-02-17,0
춘천,2021-02-18,0
원주,2021-02-18,1
강릉,2021-02-18,1
동해,2021-02-18,0
태백,2021-02-18,0
속초,2021-02-18,1
삼척,2021-02-18,0
홍천,2021-02-18,2
횡성,2021-02-18,0
영월,2021-02-18,0
평창,2021-02-18,0
정선,2021-02-18,0
철원,2021-02-18,0
화천,2021-02-18,0
양구,2021-02-18,0
인제,2021-02-18,0
고성,2021-02-18,2
양양,2021-02-18,0
춘천,2021-02-19,1
원주,2021-02-19,1
강릉,2021-02-19,0
동해,2021-02-19,0
태백,2021-02-19,0
속초,2021-02-19,0
삼척,2021-02-19,0
홍천,2021-02-19,2
횡성,2021-02-19,0
영월,2021-02-19,0
평창,2021-02-19,0
정선,2021-02-19,0
철원,2021-02-19,0
화천,2021-02-19,0
양구,2021-02-19,0
인제,2021-02-19,1
고성,2021-02-19,0
양양,2021-02-19,0
춘천,2021-02-20,0
원주,2021-02-20,4
강릉,2021-02-20,0
동해,2021-02-20,0
태백,2021-02-20,0
속초,2021-02-20,1
삼척,2021-02-20,0
홍천,2021-02-20,0
횡성,2021-02-20,0
영월,2021-02-20,0
평창,2021-02-20,0
정선,2021-02-20,0
철원,2021-02-20,0
화천,2021-02-20,0
양구,2021-02-20,0
인제,2021-02-20,1
고성,2021-02-20,0
양양,2021-02-20,0
춘천,2021-02-21,4
원주,2021-02-21,0
강릉,2021-02-21,0
동해,2021-02-21,0
태백,2021-02-21,0
속초,2021-02-21,2
삼척,2021-02-21,0
홍천,2021-02-21,2
횡성,2021-02-21,0
영월,2021-02-21,0
평창,2021-02-21,0
정선,2021-02-21,11
철원,2021-02-21,0
화천,2021-02-21,1
양구,2021-02-21,0
인제,2021-02-21,0
고성,2021-02-21,0
양양,2021-02-21,0
춘천,2021-02-22,0
원주,2021-02-22,2
강릉,2021-02-22,4
동해,2021-02-22,1
태백,2021-02-22,0
속초,2021-02-22,4
삼척,2021-02-22,0
홍천,2021-02-22,0
횡성,2021-02-22,0
영월,2021-02-22,0
평창,2021-02-22,0
정선,2021-02-22,3
철원,2021-02-22,0
화천,2021-02-22,0
양구,2021-02-22,0
인제,2021-02-22,0
고성,2021-02-22,0
양양,2021-02-22,0
춘천,2021-02-23,0
원주,2021-02-23,0
강릉,2021-02-23,5
동해,2021-02-23,0
태백,2021-02-23,0
속초,2021-02-23,2
삼척,2021-02-23,0
홍천,2021-02-23,0
횡성,2021-02-23,0
영월,2021-02-23,0
평창,2021-02-23,0
정선,2021-02-23,2
철원,2021-02-23,0
화천,2021-02-23,0
양구,2021-02-23,0
인제,2021-02-23,0
고성,2021-02-23,0
양양,2021-02-23,0
춘천,2021-02-24,0
원주,2021-02-24,1
강릉,2021-02-24,0
동해,2021-02-24,1
태백,2021-02-24,0
속초,2021-02-24,0
삼척,2021-02-24,0
홍천,2021-02-24,0
횡성,2021-02-24,0
영월,2021-02-24,0
평창,2021-02-24,0
정선,2021-02-24,0
철원,2021-02-24,0
화천,2021-02-24,0
양구,2021-02-24,0
인제,2021-02-24,0
고성,2021-02-24,0
양양,2021-02-24,0
춘천,2021-02-25,0
원주,2021-02-25,2
강릉,2021-02-25,1
동해,2021-02-25,0
태백,2021-02-25,0
속초,2021-02-25,1
삼척,2021-02-25,0
홍천,2021-02-25,0
횡성,2021-02-25,0
영월,2021-02-25,0
평창,2021-02-25,0
정선,2021-02-25,1
철원,2021-02-25,0
화천,2021-02-25,1
양구,2021-02-25,0
인제,2021-02-25,0
고성,2021-02-25,0
양양,2021-02-25,0
춘천,2021-02-26,0
원주,2021-02-26,1
강릉,2021-02-26,1
동해,2021-02-26,0
태백,2021-02-26,0
속초,2021-02-26,1
삼척,2021-02-26,0
홍천,2021-02-26,0
횡성,2021-02-26,1
영월,2021-02-26,0
평창,2021-02-26,1
정선,2021-02-26,1
철원,2021-02-26,0
화천,2021-02-26,0
양구,2021-02-26,0
인제,2021-02-26,0
고성,2021-02-26,0
양양,2021-02-26,0
춘천,2021-02-27,1
원주,2021-02-27,0
강릉,2021-02-27,1
동해,2021-02-27,0
태백,2021-02-27,0
속초,2021-02-27,0
삼척,2021-02-27,0
홍천,2021-02-27,0
횡성,2021-02-27,1
영월,2021-02-27,0
평창,2021-02-27,0
정선,2021-02-27,1
철원,2021-02-27,0
화천,2021-02-27,0
양구,2021-02-27,0
인제,2021-02-27,0
고성,2021-02-27,0
양양,2021-02-27,0
춘천,2021-02-28,2
원주,2021-02-28,0
강릉,2021-02-28,0
동해,2021-02-28,0
태백,2021-02-28,0
속초,2021-02-28,0
삼척,2021-02-28,0
홍천,2021-02-28,0
횡성,2021-02-28,0
영월,2021-02-28,0
평창,2021-02-28,0
정선,2021-02-28,1
철원,2021-02-28,0
화천,2021-02-28,0
양구,2021-02-28,0
인제,2021-02-28,0
고성,2021-02-28,2
양양,2021-02-28,0
춘천,2021-03-01,0
원주,2021-03-01,0
강릉,2021-03-01,1
동해,2021-03-01,0
태백,2021-03-01,0
속초,2021-03-01,1
삼척,2021-03-01,0
홍천,2021-03-01,0
횡성,2021-03-01,0
영월,2021-03-01,0
평창,2021-03-01,0
정선,2021-03-01,0
철원,2021-03-01,0
화천,2021-03-01,0
양구,2021-03-01,0
인제,2021-03-01,0
고성,2021-03-01,0
양양,2021-03-01,0
춘천,2021-03-02,0
원주,2021-03-02,2
강릉,2021-03-02,2
동해,2021-03-02,0
태백,2021-03-02,0
속초,2021-03-02,0
삼척,2021-03-02,0
홍천,2021-03-02,1
횡성,2021-03-02,0
영월,2021-03-02,0
평창,2021-03-02,0
정선,2021-03-02,1
철원,2021-03-02,0
화천,2021-03-02,0
양구,2021-03-02,0
인제,2021-03-02,0
고성,2021-03-02,0
양양,2021-03-02,0
춘천,2021-03-03,0
원주,2021-03-03,3
강릉,2021-03-03,2
동해,2021-03-03,0
태백,2021-03-03,0
속초,2021-03-03,0
삼척,2021-03-03,0
홍천,2021-03-03,1
횡성,2021-03-03,0
영월,2021-03-03,0
평창,2021-03-03,0
정선,2021-03-03,0
철원,2021-03-03,0
화천,2021-03-03,0
양구,2021-03-03,0
인제,2021-03-03,0
고성,2021-03-03,0
양양,2021-03-03,0
춘천,2021-03-04,0
원주,2021-03-04,2
강릉,2021-03-04,1
동해,2021-03-04,0
태백,2021-03-04,0
속초,2021-03-04,0
삼척,2021-03-04,0
홍천,2021-03-04,1
횡성,2021-03-04,0
영월,2021-03-04,0
평창,2021-03-04,0
정선,2021-03-04,0
철원,2021-03-04,0
화천,2021-03-04,0
양구,2021-03-04,0
인제,2021-03-04,0
고성,2021-03-04,0
양양,2021-03-04,0
춘천,2021-03-05,0
원주,2021-03-05,2
강릉,2021-03-05,0
동해,2021-03-05,0
태백,2021-03-05,0
속초,2021-03-05,1
삼척,2021-03-05,0
홍천,2021-03-05,4
횡성,2021-03-05,0
영월,2021-03-05,0
평창,2021-03-05,0
정선,2021-03-05,0
철원,2021-03-05,0
화천,2021-03-05,0
양구,2021-03-05,0
인제,2021-03-05,0
고성,2021-03-05,0
양양,2021-03-05,0
춘천,2021-03-06,2
원주,2021-03-06,1
강릉,2021-03-06,1
동해,2021-03-06,0
태백,2021-03-06,0
속초,2021-03-06,0
삼척,2021-03-06,0
홍천,2021-03-06,0
횡성,2021-03-06,0
영월,2021-03-06,0
평창,2021-03-06,0
정선,2021-03-06,5
철원,2021-03-06,0
화천,2021-03-06,0
양구,2021-03-06,0
인제,2021-03-06,1
고성,2021-03-06,0
양양,2021-03-06,0
춘천,2021-03-07,0
원주,2021-03-07,0
강릉,2021-03-07,0
동해,2021-03-07,1
태백,2021-03-07,0
속초,2021-03-07,1
삼척,2021-03-07,0
홍천,2021-03-07,2
횡성,2021-03-07,0
영월,2021-03-07,0
평창,2021-03-07,4
정선,2021-03-07,1
철원,2021-03-07,0
화천,2021-03-07,1
양구,2021-03-07,0
인제,2021-03-07,0
고성,2021-03-07,0
양양,2021-03-07,0
춘천,2021-03-08,0
원주,2021-03-08,3
강릉,2021-03-08,0
동해,2021-03-08,3
태백,2021-03-08,0
속초,2021-03-08,0
삼척,2021-03-08,0
홍천,2021-03-08,4
횡성,2021-03-08,0
영월,2021-03-08,0
평창,2021-03-08,2
정선,2021-03-08,0
철원,2021-03-08,0
화천,2021-03-08,0
양구,2021-03-08,0
인제,2021-03-08,1
고성,2021-03-08,0
양양,2021-03-08,0
춘천,2021-03-09,0
원주,2021-03-09,5
강릉,2021-03-09,2
동해,2021-03-09,0
태백,2021-03-09,0
속초,2021-03-09,1
삼척,2021-03-09,0
홍천,2021-03-09,1
횡성,2021-03-09,0
영월,2021-03-09,0
평창,2021-03-09,11
정선,2021-03-09,0
철원,2021-03-09,0
화천,2021-03-09,0
양구,2021-03-09,0
인제,2021-03-09,0
고성,2021-03-09,0
양양,2021-03-09,0
춘천,2021-03-10,0
원주,2021-03-10,0
강릉,2021-03-10,0
동해,2021-03-10,1
태백,2021-03-10,0
속초,2021-03-10,0
삼척,2021-03-10,0
홍천,2021-03-10,1
횡성,2021-03-10,0
영월,2021-03-10,0
평창,2021-03-10,27
정선,2021-03-10,1
철원,2021-03-10,0
화천,2021-03-10,0
양구,2021-03-10,0
인제,2021-03-10,0
고성,2021-03-10,0
양양,2021-03-10,0
춘천,2021-03-11,0
원주,2021-03-11,1
강릉,2021-03-11,0
동해,2021-03-11,3
태백,2021-03-11,0
속초,2021-03-11,0
삼척,2021-03-11,0
홍천,2021-03-11,0
횡성,2021-03-11,0
영월,2021-03-11,1
평창,2021-03-11,7
정선,2021-03-11,0
철원,2021-03-11,0
화천,2021-03-11,0
양구,2021-03-11,0
인제,2021-03-11,0
고성,2021-03-11,0
양양,2021-03-11,0
춘천,2021-03-12,1
원주,2021-03-12,0
강릉,2021-03-12,2
동해,2021-03-12,4
태백,2021-03-12,0
속초,2021-03-12,1
삼척,2021-03-12,0
홍천,2021-03-12,0
횡성,2021-03-12,0
영월,2021-03-12,0
평창,2021-03-12,10
정선,2021-03-12,0
철원,2021-03-12,0
화천,2021-03-12,0
양구,2021-03-12,0
인제,2021-03-12,0
고성,2021-03-12,0
양양,2021-03-12,0
춘천,2021-03-13,1
원주,2021-03-13,2
강릉,2021-03-13,1
동해,2021-03-13,3
태백,2021-03-13,0
속초,2021-03-13,3
삼척,2021-03-13,0
홍천,2021-03-13,2
횡성,2021-03-13,0
영월,2021-03-13,0
평창,2021-03-13,4
정선,2021-03-13,0
철원,2021-03-13,0
화천,2021-03-13,0
양구,2021-03-13,0
인제,2021-03-13,0
고성,2021-03-13,0
양양,2021-03-13,0
춘천,2021-03-14,1
원주,2021-03-14,2
강릉,2021-03-14,1
동해,2021-03-14,1
태백,2021-03-14,0
속초,2021-03-14,4
삼척,2021-03-14,0
홍천,2021-03-14,0
횡성,2021-03-14,0
영월,2021-03-14,0
평창,2021-03-14,1
정선,2021-03-14,0
철원,2021-03-14,0
화천,2021-03-14,0
양구,2021-03-14,0
인제,2021-03-14,0
고성,2021-03-14,0
양양,2021-03-14,0
춘천,2021-03-15,1
원주,2021-03-15,3
강릉,2021-03-15,0
동해,2021-03-15,3
태백,2021-03-15,0
속초,2021-03-15,5
삼척,2021-03-15,0
홍천,2021-03-15,0
횡성,2021-03-15,0
영월,2021-03-15,0
평창,2021-03-15,0
정선,2021-03-15,0
철원,2021-03-15,0
화천,2021-03-15,0
양구,2021-03-15,0
인제,2021-03-15,0
고성,2021-03-15,1
양양,2021-03-15,0
춘천,2021-03-16,0
원주,2021-03-16,0
강릉,2021-03-16,2
동해,2021-03-16,2
태백,2021-03-16,0
속초,2021-03-16,3
삼척,2021-03-16,1
